ID	Gene_name	Alternative_name	Gene_name_use	Alternative_name_use	Product_name
NCBI_3169	aac(6')-Ib-D181Y	NA	AAC(6')-Ib-D181Y		AAC(6')-Ib_family_aminoglycoside_6'-N-acetyltransferase
NCBI_2126	aac(6')-Ib-G	NA	AAC(6')-Ib-G		AAC(6')-Ib_family_aminoglycoside_6'-N-acetyltransferase
NCBI_2144	aac(6')-Ib-G	NA	AAC(6')-Ib-G		AAC(6')-Ib_family_aminoglycoside_6'-N-acetyltransferase
NCBI_2215	aac(6')-Ib-G	NA	AAC(6')-Ib-G		AAC(6')-Ib_family_aminoglycoside_6'-N-acetyltransferase
NCBI_2228	aac(6')-Ib-G	NA	AAC(6')-Ib-G		AAC(6')-Ib_family_aminoglycoside_6'-N-acetyltransferase
NCBI_2246	aac(6')-Ib-G	NA	AAC(6')-Ib-G		AAC(6')-Ib_family_aminoglycoside_6'-N-acetyltransferase
NCBI_2253	aac(6')-Ib-G	NA	AAC(6')-Ib-G		AAC(6')-Ib_family_aminoglycoside_6'-N-acetyltransferase
NCBI_2260	aac(6')-Ib-G	NA	AAC(6')-Ib-G		AAC(6')-Ib_family_aminoglycoside_6'-N-acetyltransferase
NCBI_2288	aac(6')-Ib-G	NA	AAC(6')-Ib-G		AAC(6')-Ib_family_aminoglycoside_6'-N-acetyltransferase
NCBI_2293	aac(6')-Ib-G	NA	AAC(6')-Ib-G		AAC(6')-Ib_family_aminoglycoside_6'-N-acetyltransferase
NCBI_2317	aac(6')-Ib-G	NA	AAC(6')-Ib-G		AAC(6')-Ib_family_aminoglycoside_6'-N-acetyltransferase
NCBI_2334	aac(6')-Ib-G	NA	AAC(6')-Ib-G		AAC(6')-Ib_family_aminoglycoside_6'-N-acetyltransferase
NCBI_2337	aac(6')-Ib-G	NA	AAC(6')-Ib-G		AAC(6')-Ib_family_aminoglycoside_6'-N-acetyltransferase
NCBI_2349	aac(6')-Ib-G	NA	AAC(6')-Ib-G		AAC(6')-Ib_family_aminoglycoside_6'-N-acetyltransferase
NCBI_2356	aac(6')-Ib-G	NA	AAC(6')-Ib-G		AAC(6')-Ib_family_aminoglycoside_6'-N-acetyltransferase
NCBI_2621	aac(6')-Ib-G	NA	AAC(6')-Ib-G		AAC(6')-Ib_family_aminoglycoside_6'-N-acetyltransferase
NCBI_2894	aac(6')-Ib-G	NA	AAC(6')-Ib-G		AAC(6')-Ib_family_aminoglycoside_6'-N-acetyltransferase
NCBI_3246	aac(6')-Ib-G	NA	AAC(6')-Ib-G		AAC(6')-Ib_family_aminoglycoside_6'-N-acetyltransferase
NCBI_3457	aac(6')-Ib-G	NA	AAC(6')-Ib-G		AAC(6')-Ib_family_aminoglycoside_6'-N-acetyltransferase
NCBI_3588	aac(6')-Ib-G	NA	AAC(6')-Ib-G		AAC(6')-Ib_family_aminoglycoside_6'-N-acetyltransferase
NCBI_3841	aac(6')-Ib-G	NA	AAC(6')-Ib-G		AAC(6')-Ib_family_aminoglycoside_6'-N-acetyltransferase
NCBI_3907	aac(6')-Ib-G	NA	AAC(6')-Ib-G		AAC(6')-Ib_family_aminoglycoside_6'-N-acetyltransferase
NCBI_6635	aac(6')-Ib-G	NA	AAC(6')-Ib-G		AAC(6')-Ib_family_aminoglycoside_6'-N-acetyltransferase
NCBI_6660	aac(6')-Ib-G	NA	AAC(6')-Ib-G		AAC(6')-Ib_family_aminoglycoside_6'-N-acetyltransferase
NCBI_6918	aac(6')-Ib-G	NA	AAC(6')-Ib-G		AAC(6')-Ib_family_aminoglycoside_6'-N-acetyltransferase
NCBI_6919	aac(6')-Ib-G	NA	AAC(6')-Ib-G		AAC(6')-Ib_family_aminoglycoside_6'-N-acetyltransferase
NCBI_3249	aac(6')-Ib-generic	NA	AAC(6')-Ib-generic		AAC(6')-Ib_family_aminoglycoside_6'-N-acetyltransferase
NCBI_3704	aac(6')-Ib-generic	NA	AAC(6')-Ib-generic		AAC(6')-Ib_family_aminoglycoside_6'-N-acetyltransferase
CARD_922	AAC6_IB_HZ	AAC(6')-Ib-Hangzhou	AAC(6')-Ib-Hangzhou	AAC(6')-Ib-Hangzhou	aminoglycoside acetyltransferase
NCBI_99	aac(6')-Ib-K	NA	AAC(6')-Ib-K		AAC(6')-Ib_family_aminoglycoside_6'-N-acetyltransferase
CARD_942	AAC(6')-Ib-SK	AAC(6')-Ib-SK	AAC(6')-Ib-SK		aminoglycoside 6'-N-acetyltransferase
NCBI_2538	aac(6')-Ib-W104R	NA	AAC(6')-Ib-W104R		AAC(6')-Ib_family_aminoglycoside_6'-N-acetyltransferase
NCBI_3247	aac(6')-Ib-W104R	NA	AAC(6')-Ib-W104R		AAC(6')-Ib_family_aminoglycoside_6'-N-acetyltransferase
NCBI_7534	aac(6')-Ic	NA	AAC(6')-Ic		aminoglycoside_N-acetyltransferase_AAC(6')-Ic
NCBI_2492	aac(6')-Id	NA	AAC(6')-Id		aminoglycoside_N-acetyltransferase_AAC(6')-Id
NCBI_5875	aac(6')-Ie	NA	AAC(6')-Ie		bifunctional_aminoglycoside_N-acetyltransferase_AAC(6')-Ie/aminoglycoside_O-phosphotransferase_APH(2'')-Ia
NCBI_6628	aac(6')-Ie	NA	AAC(6')-Ie		bifunctional_aminoglycoside_N-acetyltransferase_AAC(6')-Ie/aminoglycoside_O-phosphotransferase_APH(2'')-Ia
NCBI_7338	aac(6')-Ie	NA	AAC(6')-Ie		bifunctional_aminoglycoside_N-acetyltransferase_AAC(6')-Ie/aminoglycoside_O-phosphotransferase_APH(2'')-Ia
NCBI_3323	aac(6')-Ie_fam	NA	AAC(6')-Ie_fam		bifunctional_AAC(6')-Ie_family_aminoglycoside_N-acetyltransferase/APH(2'')_family_aminoglycoside_O-phosphotransferase
NCBI_8063	aac(6')-Ie2	NA	AAC(6')-Ie2		bifunctional_aminoglycoside_N-acetyltransferase_AAC(6')-Ie2/aminoglycoside_O-phosphotransferase_APH(2'')-If2
CARD_1513	AAC(6')-If	AAC(6')-If	AAC(6')-If		aminoglycoside_N-acetyltransferase_AAC(6')-If
NCBI_2142	aac(6')-If	NA	AAC(6')-If		aminoglycoside_N-acetyltransferase_AAC(6')-If
NCBI_7874	aac(6')-If	NA	AAC(6')-If		aminoglycoside_N-acetyltransferase_AAC(6')-If
NCBI_6302	aac(6')-Ig	NA	AAC(6')-Ig		aminoglycoside_N-acetyltransferase_AAC(6')-Ig
NCBI_6793	aac(6')-Ih	NA	AAC(6')-Ih		aminoglycoside_N-acetyltransferase_AAC(6')-Ih
NCBI_6407	aac(6')-Ii	NA	AAC(6')-Ii		aminoglycoside_N-acetyltransferase_AAC(6')-Ii
NCBI_2160	aac(6')-IIa	NA	AAC(6')-IIa		aminoglycoside_N-acetyltransferase_AAC(6')-IIa
NCBI_2329	aac(6')-IIa	NA	AAC(6')-IIa		aminoglycoside_N-acetyltransferase_AAC(6')-IIa
NCBI_6983	aac(6')-IIa	NA	AAC(6')-IIa		aminoglycoside_N-acetyltransferase_AAC(6')-IIa
NCBI_93	aac(6')-IIb	NA	AAC(6')-IIb		aminoglycoside_N-acetyltransferase_AAC(6')-IIb
NCBI_6637	aac(6')-IIc	NA	AAC(6')-IIc		aminoglycoside_N-acetyltransferase_AAC(6')-IIc
NCBI_7789	aac(6')-IIc	NA	AAC(6')-IIc		aminoglycoside_N-acetyltransferase_AAC(6')-IIc
NCBI_6444	aac(6')-Iid	NA	AAC(6')-Iid		aminoglycoside_N-acetyltransferase_AAC(6')-Iid
NCBI_6372	aac(6')-Iih	NA	AAC(6')-Iih		aminoglycoside_N-acetyltransferase_AAC(6')-Iih
NCBI_6433	aac(6')-III	NA	AAC(6')-III		tobramycin_N-acetyltransferase_AAC(6')-III
NCBI_7646	aac(6')-III	NA	AAC(6')-III		tobramycin_N-acetyltransferase_AAC(6')-III
NCBI_7647	aac(6')-III	NA	AAC(6')-III		tobramycin_N-acetyltransferase_AAC(6')-III
NCBI_6799	aac(6')-Ij	NA	AAC(6')-Ij		aminoglycoside_N-acetyltransferase_AAC(6')-Ij
NCBI_104	aac(6')-Ik	NA	AAC(6')-Ik		aminoglycoside_N-acetyltransferase_AAC(6')-Ik
NCBI_105	aac(6')-Il	aacA7	AAC(6')-Il	aacA7	aminoglycoside_N-acetyltransferase_AAC(6')-Il
NCBI_106	aac(6')-Il	aacA7	AAC(6')-Il	aacA7	aminoglycoside_N-acetyltransferase_AAC(6')-Il
NCBI_2278	aac(6')-Il	aacA7	AAC(6')-Il	aacA7	aminoglycoside_N-acetyltransferase_AAC(6')-Il
NCBI_6662	aac(6')-Il	aacA7	AAC(6')-Il	aacA7	aminoglycoside_N-acetyltransferase_AAC(6')-Il
NCBI_6100	aac(6')-Im	NA	AAC(6')-Im		aminoglycoside_N-acetyltransferase_AAC(6')-Im
NCBI_6442	aac(6')-Im	NA	AAC(6')-Im		aminoglycoside_N-acetyltransferase_AAC(6')-Im
NCBI_8054	aac(6')-Im	NA	AAC(6')-Im		aminoglycoside_N-acetyltransferase_AAC(6')-Im
CARD_1518	AAC(6')-Ip	AAC(6')-Ip	AAC(6')-Ip		aminoglycoside_6'-N-acetyltransferase_AAC(6')-Ip
NCBI_2073	aac(6')-Ip	NA	AAC(6')-Ip		aminoglycoside_6'-N-acetyltransferase_AAC(6')-Ip
ARGANNOT_56	aac6-Iq	NA	AAC(6')-Iq	AAC(6')-Iq	aminoglycoside 6'-N-acetyltransferase AAC(6')-Iq
NCBI_7272	aac(6')-Iq	NA	AAC(6')-Iq		aminoglycoside_6'-N-acetyltransferase_AAC(6')-Iq
NCBI_107	aac(6')-Ir	NA	AAC(6')-Ir		aminoglycoside_N-acetyltransferase_AAC(6')-Ir
NCBI_108	aac(6')-Is	NA	AAC(6')-Is		aminoglycoside_N-acetyltransferase_AAC(6')-Is
NCBI_6795	aac(6')-Isa	NA	AAC(6')-Isa		aminoglycoside_N-acetyltransferase_AAC(6')-Isa
NCBI_109	aac(6')-It	NA	AAC(6')-It		aminoglycoside_N-acetyltransferase_AAC(6')-It
NCBI_6325	aac(6')-Iu	NA	AAC(6')-Iu		aminoglycoside_N-acetyltransferase_AAC(6')-Iu
NCBI_6241	aac(6')-Iv	NA	AAC(6')-Iv		aminoglycoside_N-acetyltransferase_AAC(6')-Iv
NCBI_6341	aac(6')-Iw	NA	AAC(6')-Iw		aminoglycoside_N-acetyltransferase_AAC(6')-Iw
NCBI_110	aac(6')-Ix	NA	AAC(6')-Ix		aminoglycoside_N-acetyltransferase_AAC(6')-Ix
NCBI_7022	aac(6')-Iy	NA	AAC(6')-Iy		aminoglycoside_6'-N-acetyltransferase_AAC(6')-Iy
ARGANNOT_64	aac6-Iz	NA	AAC(6')-Iz	AAC(6')-Iz	aminoglycoside N-acetyltransferase AAC(6')-Iz
ARGANNOT_1801	aac(6')-Iz	NA	AAC(6')-Iz		aminoglycoside_N-acetyltransferase_AAC(6')-Iz
NCBI_2270	aac(6')-Iz	NA	AAC(6')-Iz		aminoglycoside_N-acetyltransferase_AAC(6')-Iz
NCBI_6352	aac(6')-Iz	NA	AAC(6')-Iz		aminoglycoside_N-acetyltransferase_AAC(6')-Iz
NCBI_6353	aac(6')-Iz	NA	AAC(6')-Iz		aminoglycoside_N-acetyltransferase_AAC(6')-Iz
NCBI_6613	aac(6')-Iz	NA	AAC(6')-Iz		aminoglycoside_N-acetyltransferase_AAC(6')-Iz
NCBI_7061	aac(6')-Iz	NA	AAC(6')-Iz		aminoglycoside_N-acetyltransferase_AAC(6')-Iz
NCBI_7941	aac(6')-Iz	NA	AAC(6')-Iz		aminoglycoside_N-acetyltransferase_AAC(6')-Iz
NCBI_2175	aac(6')-set_A	NA	AAC(6')-set_A		aminoglycoside_6'-N-acetyltransferase
NCBI_2205	aac(6')-set_A	NA	AAC(6')-set_A		aminoglycoside_6'-N-acetyltransferase
NCBI_2225	aac(6')-set_A	NA	AAC(6')-set_A		aminoglycoside_6'-N-acetyltransferase
NCBI_2226	aac(6')-set_A	NA	AAC(6')-set_A		aminoglycoside_6'-N-acetyltransferase
NCBI_2292	aac(6')-set_A	NA	AAC(6')-set_A		aminoglycoside_6'-N-acetyltransferase
NCBI_6839	aac(6')-set_A	NA	AAC(6')-set_A		aminoglycoside_6'-N-acetyltransferase
NCBI_7914	aac(6')-set_A	NA	AAC(6')-set_A		aminoglycoside_6'-N-acetyltransferase
NCBI_8045	aac(6')-sk	NA	AAC(6')-sk		aminoglycoside_6'-N-acetyltransferase
NCBI_2154	aacA10	NA	aacA10		AAC(6')-I_family_aminoglycoside_6'-N-acetyltransferase
NCBI_5909	aacA16	NA	aacA16		AAC(6')-Ia_family_aminoglycoside_6'-N-acetyltransferase_AacA16
ARGANNOT_68	aacA29b	NA	aacA29b		aminoglycoside-6'N-acetyltransferase
NCBI_2182	aacA32	NA	aacA32		aminoglycoside_6'-N-acetyltransferase
NCBI_2221	aacA34	NA	aacA34		aminoglycoside_6'-N-acetyltransferase_AacA34
NCBI_7982	aacA34	NA	aacA34		aminoglycoside_6'-N-acetyltransferase_AacA34
NCBI_7048	aacA35	NA	aacA35		AAC(6')-II_family_aminoglycoside_6'-N-acetyltransferase_AacA35
NCBI_111	aacA37	NA	aacA37		aminoglycoside_6'-N-acetyltransferase_AacA37
NCBI_7107	aacA38	NA	aacA38		aminoglycoside_6'-N-acetyltransferase_AacA38
ARGANNOT_67	aacA4	NA	aacA4		AacA4 aminoglycoside (6') acetyltransferase
NCBI_92	aacA40	NA	aacA40		aminoglycoside_6'-N-acetyltransferase_AacA40
NCBI_2331	aacA43	NA	aacA43		AAC(6')-Ia_family_aminoglycoside_6'-N-acetyltransferase_AacA43
NCBI_7049	aacA43	NA	aacA43		AAC(6')-Ia_family_aminoglycoside_6'-N-acetyltransferase_AacA43
NCBI_7453	aacA43	NA	aacA43		AAC(6')-Ia_family_aminoglycoside_6'-N-acetyltransferase_AacA43
NCBI_7703	aacA47	NA	aacA47		aminoglycoside_6'-N-acetyltransferase_AacA47
NCBI_2128	aacA49	NA	aacA49		AAC(6')-Ia_family_aminoglycoside_6'-N-acetyltransferase_AacA49
NCBI_7805	aacA56	NA	aacA56		AAC(6')-Ia_family_aminoglycoside_6'-N-acetyltransferase_AacA56
NCBI_5836	aacA57-2	NA	aacA57-2		aminoglycoside_N-acetyltransferase_AAC(6')-Ian
NCBI_7974	aacA8	NA	aacA8		aminoglycoside_6'-N-acetyltransferase_AacA8
NCBI_6306	aacA-ACI1	NA	aacA-ACI1		AAC(6')-Ighjkrstuvwx_family_aminoglycoside_N-acetyltransferase
NCBI_6415	aacA-ACI1	NA	aacA-ACI1		AAC(6')-Ighjkrstuvwx_family_aminoglycoside_N-acetyltransferase
NCBI_6814	aacA-ACI1	NA	aacA-ACI1		AAC(6')-Ighjkrstuvwx_family_aminoglycoside_N-acetyltransferase
NCBI_2184	aacA-ACI2	NA	aacA-ACI2		AAC(6')-Ighjkrstuvwx_family_aminoglycoside_N-acetyltransferase
NCBI_6333	aacA-ACI3	NA	aacA-ACI3		AAC(6')-Ighjkrstuvwx_family_aminoglycoside_N-acetyltransferase
NCBI_6338	aacA-ACI3	NA	aacA-ACI3		AAC(6')-Ighjkrstuvwx_family_aminoglycoside_N-acetyltransferase
NCBI_6243	aacA-ACI4	NA	aacA-ACI4		AAC(6')-Ighjkrstuvwx_family_aminoglycoside_N-acetyltransferase
NCBI_6322	aacA-ACI4	NA	aacA-ACI4		AAC(6')-Ighjkrstuvwx_family_aminoglycoside_N-acetyltransferase
NCBI_6259	aacA-ACI5	NA	aacA-ACI5		AAC(6')-Ighjkrstuvwx_family_aminoglycoside_N-acetyltransferase
NCBI_6335	aacA-ACI5	NA	aacA-ACI5		AAC(6')-Ighjkrstuvwx_family_aminoglycoside_N-acetyltransferase
NCBI_6340	aacA-ACI5	NA	aacA-ACI5		AAC(6')-Ighjkrstuvwx_family_aminoglycoside_N-acetyltransferase
NCBI_6428	aacA-ACI5	NA	aacA-ACI5		AAC(6')-Ighjkrstuvwx_family_aminoglycoside_N-acetyltransferase
NCBI_7498	aacA-ACI5	NA	aacA-ACI5		AAC(6')-Ighjkrstuvwx_family_aminoglycoside_N-acetyltransferase
NCBI_7499	aacA-ACI5	NA	aacA-ACI5		AAC(6')-Ighjkrstuvwx_family_aminoglycoside_N-acetyltransferase
NCBI_7502	aacA-ACI5	NA	aacA-ACI5		AAC(6')-Ighjkrstuvwx_family_aminoglycoside_N-acetyltransferase
NCBI_7854	aacA-ACI5	NA	aacA-ACI5		AAC(6')-Ighjkrstuvwx_family_aminoglycoside_N-acetyltransferase
NCBI_6266	aacA-ACI6	NA	aacA-ACI6		AAC(6')-Ighjkrstuvwx_family_aminoglycoside_N-acetyltransferase
NCBI_6320	aacA-ACI6	NA	aacA-ACI6		AAC(6')-Ighjkrstuvwx_family_aminoglycoside_N-acetyltransferase
NCBI_6324	aacA-ACI6	NA	aacA-ACI6		AAC(6')-Ighjkrstuvwx_family_aminoglycoside_N-acetyltransferase
NCBI_6776	aacA-ACI6	NA	aacA-ACI6		AAC(6')-Ighjkrstuvwx_family_aminoglycoside_N-acetyltransferase
NCBI_6317	aacA-ACI7	NA	aacA-ACI7		AAC(6')-Ighjkrstuvwx_family_aminoglycoside_N-acetyltransferase
NCBI_2309	aacA-ENT1	NA	aacA-ENT1		aminoglycoside_6'-N-acetyltransferase
NCBI_6044	aacA-ENT1	NA	aacA-ENT1		aminoglycoside_6'-N-acetyltransferase
NCBI_6046	aacA-ENT1	NA	aacA-ENT1		aminoglycoside_6'-N-acetyltransferase
NCBI_6047	aacA-ENT1	NA	aacA-ENT1		aminoglycoside_6'-N-acetyltransferase
NCBI_6061	aacA-ENT1	NA	aacA-ENT1		aminoglycoside_6'-N-acetyltransferase
NCBI_6065	aacA-ENT1	NA	aacA-ENT1		aminoglycoside_6'-N-acetyltransferase
NCBI_6075	aacA-ENT1	NA	aacA-ENT1		aminoglycoside_6'-N-acetyltransferase
NCBI_6445	aacA-ENT1	NA	aacA-ENT1		aminoglycoside_6'-N-acetyltransferase
NCBI_6446	aacA-ENT1	NA	aacA-ENT1		aminoglycoside_6'-N-acetyltransferase
NCBI_6447	aacA-ENT1	NA	aacA-ENT1		aminoglycoside_6'-N-acetyltransferase
NCBI_6797	aacA-ENT1	NA	aacA-ENT1		aminoglycoside_6'-N-acetyltransferase
NCBI_7056	aacA-ENT1	NA	aacA-ENT1		aminoglycoside_6'-N-acetyltransferase
NCBI_6450	aacA-ENT2	NA	aacA-ENT2		aminoglycoside_6'-N-acetyltransferase
NCBI_7609	aacA-ENT2	NA	aacA-ENT2		aminoglycoside_6'-N-acetyltransferase
NCBI_8017	aacA-ENT2	NA	aacA-ENT2		aminoglycoside_6'-N-acetyltransferase
NCBI_6786	aacA-ENT3	NA	aacA-ENT3		aminoglycoside_6'-N-acetyltransferase
NCBI_6449	aacA-ENT4	NA	aacA-ENT4		aminoglycoside_6'-N-acetyltransferase
NCBI_6841	aacA-ENT4	NA	aacA-ENT4		aminoglycoside_6'-N-acetyltransferase
NCBI_6981	aacA-ENT4	NA	aacA-ENT4		aminoglycoside_6'-N-acetyltransferase
NCBI_7608	aacA-ENT4	NA	aacA-ENT4		aminoglycoside_6'-N-acetyltransferase
NCBI_7097	aacA-STR-10	NA	aacA-STR-10		aminoglycoside_6'-N-acetyltransferase
NCBI_7118	aacA-STR-10	NA	aacA-STR-10		aminoglycoside_6'-N-acetyltransferase
NCBI_2308	aacA-STR-13	NA	aacA-STR-13		aminoglycoside_6'-N-acetyltransferase
NCBI_6189	aacA-STR-13	NA	aacA-STR-13		aminoglycoside_6'-N-acetyltransferase
NCBI_6978	aacA-STR-13	NA	aacA-STR-13		aminoglycoside_6'-N-acetyltransferase
NCBI_7139	aacA-STR-13	NA	aacA-STR-13		aminoglycoside_6'-N-acetyltransferase
NCBI_7846	aacA-STR-13	NA	aacA-STR-13		aminoglycoside_6'-N-acetyltransferase
NCBI_7855	aacA-STR-13	NA	aacA-STR-13		aminoglycoside_6'-N-acetyltransferase
NCBI_7839	aacA-STR-15	NA	aacA-STR-15		aminoglycoside_6'-N-acetyltransferase
NCBI_7138	aacA-STR-7	NA	aacA-STR-7		aminoglycoside_6'-N-acetyltransferase
NCBI_7143	aacA-STR-7	NA	aacA-STR-7		aminoglycoside_6'-N-acetyltransferase
NCBI_8016	aacA-STR-7	NA	aacA-STR-7		aminoglycoside_6'-N-acetyltransferase
CARD_1427	aad(6)	aad(6)	aad(6)	ant(6)	streptomycin aminoglycoside 6-adenyltransferase
NCBI_6098	aad9	NA	aad(9)	ant(9)	ANT(9)_family_aminoglycoside_nucleotidyltransferase
ARGANNOT_70	aadA1-pm	NA	aadA1		ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1
NCBI_2129	aadA1	NA	aadA1		ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1
NCBI_2159	aadA1	NA	aadA1		ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1
NCBI_2176	aadA1	NA	aadA1		ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1
NCBI_2187	aadA1	NA	aadA1		ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1
NCBI_2189	aadA1	NA	aadA1		ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1
NCBI_2190	aadA1	NA	aadA1		ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1
NCBI_2193	aadA1	NA	aadA1		ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1
NCBI_2194	aadA1	NA	aadA1		ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1
NCBI_2199	aadA1	NA	aadA1		ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1
NCBI_2201	aadA1	NA	aadA1		ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1
NCBI_2206	aadA1	NA	aadA1		ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1
NCBI_2209	aadA1	NA	aadA1		ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1
NCBI_2216	aadA1	NA	aadA1		ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1
NCBI_2218	aadA1	NA	aadA1		ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1
NCBI_2219	aadA1	NA	aadA1		ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1
NCBI_2222	aadA1	NA	aadA1		ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1
NCBI_2236	aadA1	NA	aadA1		ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1
NCBI_2237	aadA1	NA	aadA1		ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1
NCBI_2238	aadA1	NA	aadA1		ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1
NCBI_2241	aadA1	NA	aadA1		ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1
NCBI_2242	aadA1	NA	aadA1		ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1
NCBI_2252	aadA1	NA	aadA1		ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1
NCBI_2257	aadA1	NA	aadA1		ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1
NCBI_2263	aadA1	NA	aadA1		ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1
NCBI_2275	aadA1	NA	aadA1		ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1
NCBI_2296	aadA1	NA	aadA1		ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1
NCBI_2297	aadA1	NA	aadA1		ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1
NCBI_2298	aadA1	NA	aadA1		ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1
NCBI_2300	aadA1	NA	aadA1		ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1
NCBI_2301	aadA1	NA	aadA1		ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1
NCBI_2306	aadA1	NA	aadA1		ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1
NCBI_2310	aadA1	NA	aadA1		ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1
NCBI_2313	aadA1	NA	aadA1		ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1
NCBI_2326	aadA1	NA	aadA1		ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1
NCBI_2327	aadA1	NA	aadA1		ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1
NCBI_3705	aadA1	NA	aadA1		ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1
NCBI_5916	aadA1	NA	aadA1		ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1
NCBI_5917	aadA1	NA	aadA1		ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1
NCBI_5918	aadA1	NA	aadA1		ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1
NCBI_5920	aadA1	NA	aadA1		ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1
NCBI_6008	aadA1	NA	aadA1		ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1
NCBI_6022	aadA1	NA	aadA1		ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1
NCBI_7184	aadA1	NA	aadA1		ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1
NCBI_7274	aadA1	NA	aadA1		ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1
NCBI_7323	aadA1	NA	aadA1		ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1
NCBI_7324	aadA1	NA	aadA1		ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1
NCBI_7329	aadA1	NA	aadA1		ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1
NCBI_7392	aadA1	NA	aadA1		ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1
NCBI_7427	aadA1	NA	aadA1		ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1
NCBI_7431	aadA1	NA	aadA1		ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1
NCBI_7681	aadA1	NA	aadA1		ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1
NCBI_7826	aadA1	NA	aadA1		ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1
NCBI_8115	aadA1	NA	aadA1		ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1
NCBI_2091	aadA10	NA	aadA10		ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA10
NCBI_2227	aadA10	NA	aadA10		ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA10
NCBI_2232	aadA10	NA	aadA10		ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA10
NCBI_2286	aadA10	NA	aadA10		ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA10
NCBI_7095	aadA10	NA	aadA10		ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA10
NCBI_112	aadA11	NA	aadA11		ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA11
